traceID,nginx-web-server,home-timeline-service,post-storage-service
025f0f77bf4fbb8d,39868.0,3949.0,589.0
027b6d733d87d279,49667.0,2410.0,4461.0
027e65be87b5c781,3318.0,1090.0,
02835abd7af6f4d1,8623.0,597.0,1089.0
0284c68a6dbeac88,6209.0,429.0,3110.0
028a15f69d0af441,6086.0,378.0,747.0
028d9d434819b998,6493.0,249.0,766.0
028eb45246d513a1,88041.0,477.0,2572.0
0290bbbbb44c1d23,6258.0,317.0,1386.0
029153fc6bd428ca,15646.0,876.0,2043.0
0296a0d35aa824e1,20626.0,1200.0,2336.0
02a321e248499501,7378.0,743.0,1980.0
02bb1d941b74c363,20399.0,5522.0,4155.0
02c065f771d26fed,10102.0,1007.0,2802.0
02c6ae04ab45f31d,55553.0,4220.0,1749.0
02c7e6ee3d0858ae,10646.0,1121.0,701.0
02ce5ae6848cae77,23663.0,1562.0,2420.0
02cfd4ef6ff331de,16501.0,512.0,46875.0
02dbf9a12a1bc414,9522.0,,
02dc6be4a02ca2b0,7713.0,959.0,788.0
02df5fb4f31ee41c,4726.0,417.0,1224.0
02feae9eaf36507d,25392.0,1029.0,904.0
0309c78cf9d72238,5416.0,318.0,550.0
031531b70d5c3e42,35868.0,2958.0,2735.0
031c2453b63d79a3,21456.0,919.0,2045.0
031ceb37fbc99efd,8280.0,420.0,583.0
0322400495457ac0,9918.0,676.0,2264.0
032672a4227357e0,18256.0,2102.0,1539.0
032830175c123596,13985.0,1443.0,3251.0
032e0b0035e8ac17,3457.0,770.0,554.0
0331900e3e5f63b9,5359.0,884.0,2572.0
033499cf218d5136,9430.0,754.0,2024.0
0337421853bf0554,27583.0,,
034ec1e0852d92b8,7438.0,299.0,918.0
03515127ab2b2841,4535.0,478.0,1829.0
035bfcfb4ac7b901,11223.0,4608.0,
035f340eee257e36,11069.0,361.0,30458.0
036204637838880e,27425.0,5006.0,3368.0
036409c767138ccb,7531.0,290.0,1203.0
036526462055ba2a,28950.0,3960.0,3741.0
03691a885a40373c,44195.0,706.0,1187.0
036bf67244ad0656,9864.0,216.0,698.0
036c7edea038f7bc,7983.0,404.0,2393.0
036cbbf031d83f8a,16770.0,2582.0,7343.0
036e1bf244cb2377,34770.0,1232.0,3091.0
036f0bbf6af57c85,5610.0,748.0,1147.0
036fad34dbf8ab6c,74145.0,1689.0,1833.0
037f25569ea5cf1a,7767.0,685.0,684.0
0385cbd7cef159a5,15365.0,763.0,3869.0
039fd3b5f5d5a7f8,6659.0,1632.0,
03a380909a234456,37755.0,1404.0,1785.0
03a41c945c1d33c4,16363.0,,
03a5ad0bb55d28cc,48249.0,352.0,969.0
03ae6e668bf795d9,9025.0,361.0,3298.0
03b15ff0412a2cd5,15230.0,2936.0,2612.0
03be4e29c73a29c4,30915.0,1958.0,3265.0
03c4096c9ccecf2d,21153.0,1428.0,1490.0
03d0b0eb368b787e,36728.0,1578.0,5961.0
03d2d6a5bdedee58,10947.0,1641.0,889.0
03d8aa0ad335ca12,51118.0,2692.0,6268.0
03db190a65eca753,18387.0,2706.0,2344.0
03eb6120a45695c4,9357.0,1009.0,1318.0
03ed45eb9f4964cb,28413.0,3261.0,8563.0
03f33452f8665fe1,4363.0,477.0,1002.0
03f54ed7b6d6a3d6,67981.0,4744.0,3087.0
040adfd9534e47e3,115120.0,3882.0,5841.0
0419fab7292d0e8e,32394.0,1428.0,12752.0
041eace15441688c,5919.0,653.0,1550.0
041fedf54655aeea,8291.0,453.0,580.0
04283b867682121f,62961.0,3215.0,2241.0
043f075dd99c5bc1,6819.0,,
044b85ed801b7b2e,45062.0,968.0,770.0
044f67f3a34d8b68,33443.0,2085.0,2407.0
0452969f1c30c5d2,12969.0,469.0,12018.0
045517a08891825d,15596.0,4020.0,4102.0
045f3e453156e478,51891.0,2417.0,1932.0
04613bc36e633ef3,31332.0,1743.0,3429.0
0463e5eae2f98b7e,21698.0,1363.0,778.0
046d2b216fffb97d,14092.0,2507.0,806.0
046f044b847b07e8,56244.0,2805.0,10748.0
04869c8140876940,5869.0,935.0,1995.0
0489ecbab17d8af0,23259.0,3436.0,7178.0
049d4ecf70a54aa4,27050.0,2964.0,5430.0
049e5d080b1cbfda,20301.0,4098.0,4462.0
04a0cce11a4f761b,15330.0,3826.0,5830.0
04a3de9db5976580,7097.0,,935.0
04a5882285bcfc6d,8815.0,338.0,833.0
04a7a20f909f696b,10111.0,792.0,852.0
04a9feef87fb71ec,12992.0,577.0,2447.0
04aca637c098cc3f,10484.0,993.0,1048.0
04b26e75cda58634,14951.0,657.0,1424.0
04b60ca3059c5c0a,12400.0,708.0,1512.0
04d95b2dab9bbdbf,9236.0,1751.0,3595.0
04e4f4b85d6cdbc3,5381.0,806.0,1241.0
04f650e92f7567c9,49122.0,1572.0,885.0
04f85c18775db4c3,10906.0,1189.0,6235.0
04fc154da784d24c,23480.0,960.0,2186.0
050828cfb67264ff,9400.0,770.0,729.0
0515371047c5cb3d,5651.0,460.0,5316.0
0517f4a1cd8759e1,4791.0,483.0,1355.0
051da44e03144060,7866.0,824.0,708.0
051e6afb5997eb01,6635.0,472.0,1269.0
05244832ae0e8491,5367.0,430.0,730.0
052704de55b67dfd,24343.0,1459.0,3772.0
052ba13964e4bc1f,23747.0,1895.0,7323.0
052c00221d4562d8,19697.0,2451.0,2475.0
052c1b3d832a6670,3328.0,541.0,978.0
0544ce09a4a19a89,21591.0,507.0,845.0
0548bbbb77bd809a,15843.0,654.0,49584.0
054974995ad935c4,10235.0,957.0,758.0
0549ddb61b2912be,18284.0,1252.0,
054ab9f6c70246a4,41019.0,791.0,1707.0
054d37d88847776d,10647.0,1031.0,895.0
055627143c12b5ed,9931.0,993.0,4407.0
055a5c7856c73529,13253.0,2748.0,3760.0
0561a83e7028fa16,50311.0,481.0,1150.0
05673cdb0404f6bd,21958.0,1825.0,5429.0
0575c1c7446c10d9,9248.0,4664.0,2098.0
0576298745fbb491,6676.0,444.0,934.0
05779389cd20edc2,8853.0,1502.0,7234.0
058102257bd29f56,6312.0,1802.0,9793.0
05841c7ee18b97ca,8663.0,,
0584cae27b776b4c,48053.0,336.0,1650.0
058558574d190bec,62863.0,1627.0,2690.0
0585d968c1535816,10729.0,1433.0,977.0
058722fe48711ed2,72643.0,6432.0,3306.0
0588243e715b2f09,4649.0,857.0,745.0
058987a15bc66703,6522.0,1036.0,844.0
0592b4d7a261ea65,6740.0,336.0,1435.0
0594da91db1d3113,28371.0,5619.0,6693.0
05991d9bac30d2f9,6433.0,2823.0,773.0
05a6add9c04232db,5102.0,648.0,1499.0
05a9ddb46c2de09a,11475.0,615.0,1399.0
05b43a2c4c8d7c58,4226.0,436.0,2260.0
05b9278059a24ea6,13768.0,722.0,1538.0
05c7cf75d812d356,7076.0,2459.0,1240.0
05dfd6e3f41e1841,6550.0,398.0,1286.0
05f916ffd9eddac0,9081.0,2055.0,
05fbdacc538026de,5862.0,723.0,1463.0
060c6d9a545a97c3,3283.0,270.0,1089.0
060ccf005eafbca3,8610.0,420.0,1683.0
06203b73354f20ed,19137.0,3472.0,6037.0
062c482802da664f,5745.0,349.0,702.0
062f5b8cdbca1f16,11325.0,3368.0,8135.0
0631d9cb688706a3,10282.0,2888.0,3629.0
0636d4b370f70b6b,6041.0,1488.0,3066.0
063cffd387d311e2,20668.0,785.0,43833.0
06474d1825f858de,57341.0,3077.0,1446.0
064b0f7038f49ff8,25227.0,551.0,818.0
064b8eddd1ddc8a0,8803.0,2716.0,1563.0
0651bb1090ba7d35,35204.0,7183.0,6050.0
0653070255c9d6f5,11944.0,640.0,649.0
06561726627fa7ab,8294.0,961.0,984.0
0663c8a3c6a3db70,17312.0,2993.0,3575.0
06679bac2d0525f3,8717.0,480.0,3280.0
0673c4428335182b,20856.0,2086.0,4931.0
067b29c91df8fb93,26699.0,2379.0,6310.0
0682a7832bf21646,26350.0,2294.0,1286.0
06a836d8cb8ae251,7704.0,568.0,2818.0
06aad860725c6eca,54056.0,439.0,1376.0
06af7c8149c6c89d,7331.0,1024.0,923.0
06c505c7933f7bfe,15165.0,2607.0,1240.0
06ca0e8efff3b553,13022.0,,1120.0
06d1ab4a835e8310,6963.0,578.0,1144.0
06d462ea7cf5ea26,41754.0,1061.0,3780.0
06da33777a3b7b4f,5486.0,972.0,2378.0
06dda7925df86394,38566.0,2968.0,601.0
06e5671ee4c97f0b,5877.0,373.0,2847.0
06ee3a101407309b,22113.0,4659.0,10644.0
06fce15f8d6d8a23,16000.0,898.0,3114.0
07003dc12265714f,5381.0,428.0,2809.0
07041015629bdbae,9658.0,1349.0,
0707dc2181324c56,13638.0,8102.0,2418.0
0711634a4a1a2132,5003.0,663.0,778.0
071cb757fba7f2a3,9517.0,1495.0,1074.0
071ea91eb72b1609,52143.0,727.0,1349.0
072859d65423dd54,4166.0,475.0,940.0
07418fc1b76de6ad,21560.0,3294.0,10251.0
074bf284aa663d2e,5665.0,466.0,1031.0
074cf5a48cc30792,7545.0,462.0,1389.0
074e2c6e6aa45457,6575.0,487.0,825.0
0754b793c2a502ba,7635.0,415.0,1853.0
0754d57a4a3dcc9f,9892.0,1337.0,1991.0
0758fb4f848c9763,5481.0,421.0,713.0
075b2f3ceea6f922,10760.0,4233.0,2161.0
075beb4ef6915e56,10215.0,602.0,1701.0
075f0c365aed6f3d,34781.0,745.0,1641.0
076030f92a55e2ff,8528.0,1036.0,1032.0
077449277d6b2c2a,4635.0,626.0,1592.0
0775051939ae7f51,5306.0,409.0,818.0
0779be0735b72f1c,7556.0,952.0,706.0
078105adcc86b68b,6342.0,883.0,1665.0
0785889d17fd2d2b,7441.0,1615.0,1813.0
0793379af116b740,8456.0,488.0,1009.0
07a5de1f2461531f,26871.0,589.0,1333.0
07b3a354d78f116f,17339.0,,2136.0
07bb356c1542a74a,33227.0,5095.0,18729.0
07bd321e0d77999c,65866.0,1314.0,1431.0
07bd32da065736b3,11783.0,1235.0,1565.0
07be533455fa4ff1,8528.0,1556.0,1142.0
07c391972d41ed4f,8980.0,1625.0,755.0
07c67bf428f5bfc9,16510.0,629.0,1375.0
07d21a311467a680,6708.0,702.0,1798.0
07d6603b60535196,5843.0,561.0,3745.0
07e286713c0737ad,8589.0,380.0,1181.0
07ec46c63230f150,8325.0,1049.0,3564.0
07ee270264dbe2f0,9234.0,881.0,1612.0
07fd1dd79533838f,8879.0,,
07ff24c2f4bb0c1a,3344.0,302.0,615.0
080d9f147e2733fd,58046.0,2574.0,5096.0
0810d95d3c2313e3,6519.0,2025.0,726.0
0810e5618aee19ad,20834.0,1298.0,10415.0
08111e802909f4ea,5080.0,2348.0,1401.0
08233970aca4725f,6273.0,1234.0,1696.0
08240cfea1f02114,13381.0,686.0,1436.0
08242a5c6f3e1b9e,8398.0,2219.0,7864.0
082e7b1320e48696,19199.0,1183.0,3980.0
0831dcfc332b009d,15630.0,460.0,3588.0
08373c7014d64392,4469.0,439.0,721.0
083d5213ab7ed9ec,18487.0,504.0,5053.0
083d983ec2866cb3,7243.0,,
083eb021a4ce50bf,12130.0,3078.0,957.0
08521af7aeee61bc,15583.0,606.0,1127.0
08638af46234bb02,13902.0,411.0,1027.0
08639f64e2a9ab83,15826.0,1187.0,2011.0
0869596ce5f434c9,5473.0,427.0,684.0
086beb6fd79268a4,5094.0,576.0,1509.0
087dbabcd7646501,7566.0,,
0881ec41d1c4ba95,14371.0,739.0,1949.0
08833035aadd5d76,15065.0,951.0,2666.0
08a46594336d39a8,2670.0,888.0,533.0
08aad298b6fb3339,16644.0,285.0,769.0
08b135532936adac,10120.0,376.0,1331.0
08bf7772fde69e18,9158.0,,453.0
08c2682f38167d57,23832.0,,
08c7ac78883ba807,3871.0,3338.0,2527.0
08d3e8cb3d829740,24217.0,1044.0,1721.0
08ddc1166cdd97ac,8521.0,871.0,1203.0
08e23985da49a017,7088.0,1127.0,793.0
08e5c5ef5ffd1a64,6217.0,6499.0,656.0
08e6f0d90cc5b772,6056.0,426.0,976.0
08e75f9556758c51,9109.0,1526.0,3503.0
08fc5b95c8a777b8,17918.0,904.0,2379.0
08ff0c7d93e776f5,54326.0,1128.0,3029.0
08ffde9bbbb9aa68,9916.0,598.0,2024.0
0902e62fbd90a1bf,3953.0,424.0,743.0
0907a86fcfce9ea5,7484.0,575.0,1039.0
0909716bf424f031,37147.0,4427.0,
090b4c636518a395,8100.0,347.0,1598.0
090e054a01225247,17980.0,2291.0,1520.0
09116c1b7df60d20,4277.0,1527.0,
0912bf3a8788ec4d,10519.0,612.0,4263.0
09170c34b2e3ecdc,8285.0,858.0,768.0
0919ba1a17c73dde,45173.0,930.0,519.0
091a6152455926f6,10481.0,626.0,1274.0
091e0b20b092c761,5289.0,629.0,4787.0
091e198ce3c19df6,29165.0,1524.0,
0920d9d4c79eeb85,44042.0,568.0,1321.0
092311d0a3e7ed21,10079.0,542.0,1331.0
09276af0c012e804,30397.0,1347.0,1906.0
0927dc99cf7639eb,5768.0,875.0,868.0
0937835127ba298c,7679.0,405.0,756.0
09391b28eb460679,6809.0,342.0,780.0
0939a2907e383b23,21229.0,537.0,5553.0
093b586a0e11c411,7100.0,1484.0,702.0
093e64b35110e1be,22274.0,,2308.0
0943888f324a2789,7527.0,306.0,1089.0
095471fcee316f44,17897.0,4227.0,3742.0
095eea6417457b7b,8615.0,2026.0,687.0
095fab7da06301dd,7664.0,556.0,7570.0
096eedd237bb555a,10620.0,,
0975fdba3fc6b741,13445.0,470.0,698.0
0978e2d778421158,6273.0,400.0,1438.0
09a2a346b7feb57c,25211.0,2643.0,11298.0
09a4ffca408116fa,7600.0,639.0,1332.0
09ac7cff4562ac61,10552.0,,
09bd7a543db68074,11775.0,2902.0,2820.0
09c1947e651ac3da,3680.0,439.0,963.0
09d77a66b4757d85,62241.0,1325.0,821.0
09e2622f043133ea,9253.0,1460.0,3542.0
09e798370b4b07c9,8079.0,353.0,589.0
09ea1f5e49a4d090,109014.0,2726.0,6089.0
09f458f6662d2ff8,9079.0,1007.0,913.0
09f4b5aaa02e90b0,9148.0,733.0,2490.0
09f9a6bf6331ce0d,4378.0,2639.0,4831.0
09fcab8805d1cd76,4033.0,781.0,1286.0
0a032dc5e786c825,46130.0,2008.0,539.0
0a06a09dab7f85c1,46658.0,1135.0,613.0
0a1ae0f5539bf834,5919.0,372.0,1494.0
0a1cef5729d5c80b,12492.0,325.0,2726.0
0a1ed11e6703446d,10649.0,230.0,1099.0
0a24b66c7111f49f,12062.0,2332.0,651.0
0a2a5ed939130ff4,17567.0,797.0,1420.0
0a2cd0a46d854e45,8579.0,569.0,4987.0
0a2f8296bfad3022,51654.0,442.0,489.0
0a3a2ee8228c012f,63038.0,335.0,768.0
0a3ba67cf255afb1,6713.0,434.0,4373.0
0a43f2089725c8b6,5007.0,407.0,954.0
0a45def0b6de6ec7,10507.0,894.0,977.0
0a4afcb0992db151,6618.0,316.0,815.0
0a5a2c6b34b0f760,6717.0,,1327.0
0a5aab39a1e8b20e,5449.0,1966.0,1133.0
0a62c412c29b28c4,6522.0,347.0,2531.0
0a863b9e60d1a61b,7192.0,399.0,3923.0
0a9340e20d9d78bb,34786.0,2006.0,806.0
0a9c0dcf9601eecc,3934.0,376.0,839.0
0a9cae3d9b8a1e45,12189.0,2356.0,3338.0
0a9ccd3374e9ab0e,15791.0,2146.0,6311.0
0aa4871e7d18bbaa,5806.0,351.0,669.0
0aa826ecca02ec80,8622.0,895.0,948.0
0ab3e4e65796eca4,14457.0,657.0,1782.0
0ab958ae0326ec2b,16037.0,1028.0,42697.0
0ad16d5dd4a0940a,46941.0,305.0,719.0
0ad1fcd8915379f9,8463.0,903.0,3068.0
0ad9edf58c55c9c5,7967.0,282.0,1426.0
0ae3dd7891b6dd69,5467.0,440.0,1014.0
0af3934bd1a4d2aa,6897.0,548.0,1761.0
0afb1cb39eb311ce,4966.0,5382.0,2422.0
0afd39d6275391e8,12746.0,668.0,2488.0
0b039ff453941108,24449.0,1279.0,19712.0
0b06429ba732064e,8578.0,621.0,3595.0
0b2212ab804f436f,9847.0,1035.0,1598.0
0b27ecfaf241c0fa,59927.0,830.0,913.0
0b28c91ba9061e4a,10484.0,,1092.0
0b2d2bd7c16d4be8,5445.0,1994.0,2412.0
0b3056dd40d373cf,26349.0,2141.0,3661.0
0b3c3177a0cbcfe1,59649.0,2236.0,3370.0
0b44f00ff040c20a,6138.0,296.0,2212.0
0b47eb9a4b933fd0,5313.0,758.0,3950.0
0b569356d2872f9e,7396.0,738.0,837.0
0b56bd2c57677803,19033.0,574.0,1935.0
0b5a9fc7d4048d22,3821.0,443.0,478.0
0b638af3b9c6fe22,9921.0,658.0,1029.0
0b693ccd6cf222ec,4652.0,453.0,681.0
0b6fdc1786838371,19106.0,1685.0,5269.0
0b700027a371ea5c,4586.0,,
0b71d6249848c1f3,24061.0,1398.0,2855.0
0b77546292081733,8888.0,,527.0
0b86a0b8968357e5,42426.0,1077.0,1531.0
0b88bc87db2b6ef2,5916.0,,1153.0
0b8a3092217e9d2f,8321.0,317.0,1167.0
0b97e3de0c377dd6,25397.0,662.0,1989.0
0b988e1bd955d866,97466.0,1710.0,4359.0
0ba11d39aa6cafec,4398.0,359.0,1200.0
0ba281213eb286ba,26184.0,,8699.0
0bad6b3e4efadaab,9957.0,2129.0,2730.0
0bb8a4eb957c443d,9935.0,,
0bc110c87ceb391f,11298.0,,
0bc50c39a8654c44,6626.0,275.0,774.0
0bc657988c8f2191,7859.0,673.0,1135.0
0bc75fa916d303db,26338.0,547.0,2448.0
0bcb92d13c5a5188,36785.0,2355.0,3469.0
0bd12242dc869978,4537.0,2882.0,661.0
0bd257cbbdfe5fc9,53450.0,1806.0,1358.0
0bd65a9b1c7c2bce,6366.0,1073.0,1395.0
0bdda01ced590807,10722.0,503.0,4827.0
0be39c1c8f866903,4626.0,286.0,738.0
0bf2ca707b03f207,11835.0,1544.0,4416.0
0bf36b7dd3b2274b,10612.0,293.0,552.0
0bf79e0c52aa6759,20650.0,4426.0,8350.0
0bfdb899583b9739,9277.0,,
0c155dc264ee9b61,8798.0,1616.0,1639.0
0c19edbd35c95c72,6212.0,460.0,3204.0
0c1cbf044d1deefd,8060.0,576.0,823.0
0c3cb7861eaf4456,3448.0,516.0,957.0
0c4e510425800386,80153.0,,53752.0
0c539f363ed5f36b,6925.0,547.0,669.0
0c55c4b2f83f5aaf,18485.0,,
0c5633c34d8c51c8,9704.0,522.0,1322.0
0c61699c0266131c,12828.0,2293.0,1643.0
0c65b6e1cf2342ef,9040.0,598.0,622.0
0c669f60c6c6832f,5662.0,371.0,5067.0
0c6f2ba721be4284,10011.0,3408.0,1894.0
0c703a27a8c6e37c,9163.0,873.0,641.0
0c78625399939ada,7875.0,469.0,801.0
0c79ec8b024bcc13,27574.0,1675.0,3489.0
0c7e4e62c92eec3d,9076.0,568.0,6015.0
0c7ed4e85eaa4305,56325.0,489.0,1644.0
0c86810e2a6627b5,9538.0,376.0,1280.0
0c8cda395a580744,39393.0,1651.0,876.0
0c8fe59482c4a734,9199.0,791.0,11144.0
0c93d870b31eb3c8,4705.0,339.0,525.0
0c9c6b28e29f4acc,4892.0,712.0,790.0
0c9ca671654a1cf6,15423.0,657.0,1176.0
0c9ef72d44d9c13a,18775.0,715.0,584.0
0ca37378f7be6725,9462.0,450.0,1949.0
0cb6e54974a26117,8432.0,2859.0,2386.0
0cc17499f2e573b8,11806.0,276.0,842.0
0ccb91f6d0d3d1b3,7977.0,4509.0,1802.0
0cd159c53c8d5ce0,6614.0,997.0,1357.0
0ce154555361c681,4984.0,568.0,965.0
0ceece1bb2029024,6033.0,363.0,623.0
0cef490b1c93f4bb,14745.0,5232.0,
0cf8d7fb41fec95a,8935.0,3235.0,7774.0
0cfbe07fafb77f46,7615.0,871.0,1573.0
0d0429bcc5d67a45,15079.0,419.0,648.0
0d11a0566c89a67b,44245.0,1779.0,1172.0
0d14f69d74406f99,8567.0,1076.0,1088.0
0d1d1c7488f8f5af,8896.0,1915.0,1102.0
0d1f5fc860c12b55,7615.0,1708.0,1026.0
0d22240bc61fc1b7,12676.0,4211.0,2373.0
0d27923a75d8117a,4092.0,944.0,831.0
0d2a10c27a6a0b53,12278.0,533.0,1445.0
0d2e295b463f46ee,6255.0,342.0,1923.0
0d2e83ac5b1e98c5,8024.0,1048.0,1575.0
0d3b09da78eaa699,27138.0,1086.0,6177.0
0d3f5fb1f73b5f5b,5726.0,5785.0,12034.0
0d4aa00788620420,7489.0,711.0,1881.0
0d564cc92ed375d5,45073.0,629.0,1530.0
0d5d6c42173588b0,18816.0,2392.0,2502.0
0d75600950ed1373,6592.0,541.0,1009.0
0d81c9b138aab10e,5495.0,905.0,3082.0
0d832ef169fcabf4,9425.0,1566.0,844.0
0d8584412b087dca,6528.0,,
0d8b523d8f31f77b,13448.0,868.0,2247.0
0d96725c065a5011,25834.0,1381.0,2860.0
0d9b14e831f1ea75,6071.0,601.0,693.0
0d9b81c3f4c7ddf5,11268.0,487.0,1227.0
0d9b9be491d0744f,4722.0,355.0,807.0
0d9da0ee68d43d4c,8682.0,1483.0,881.0
0d9f0ed16fea4a09,36393.0,1132.0,8567.0
0da1e2e13839b699,20350.0,1395.0,5252.0
0da237460a4da1bf,6681.0,819.0,
0dbc1755426fadd8,13809.0,,778.0
0dd33870abec5b7d,6319.0,832.0,1361.0
0de0dcb6496c163c,8159.0,473.0,638.0
0de4a0bbfbc99a52,14071.0,695.0,577.0
0de5105f1d7e0772,16714.0,311.0,478.0
0dec1d29f5f30c32,6709.0,885.0,788.0
0dfa7dec4b19e355,21126.0,1534.0,1287.0
0dfad7ff592e6d92,21430.0,1586.0,3174.0
0e0ec7e37be0eee3,35383.0,1957.0,1276.0
0e118fc48e2a5047,3127.0,1084.0,
0e18016d0f3e92e5,15186.0,1140.0,4852.0
0e18ce675a2b029b,6636.0,1182.0,1468.0
0e192dc1f7a39ad3,13044.0,748.0,1615.0
0e1b9fdb46b06029,30333.0,531.0,35483.0
0e1d0ca1f3849490,12757.0,420.0,1559.0
0e23f690c35ff200,7306.0,,
0e32f19941729ac8,5563.0,295.0,675.0
0e37a162ac532667,18307.0,980.0,2298.0
0e52fc1d60e76588,9666.0,1189.0,1924.0
0e55aee38f1c94eb,46989.0,1678.0,4212.0
0e5a3f777f8526cf,8219.0,380.0,899.0
0e671a0abccd9437,4897.0,471.0,833.0
0e70a948831d3161,23865.0,1263.0,9620.0
0e72d2b097a160e7,5871.0,318.0,872.0
0e7304a849738c87,8557.0,3624.0,6567.0
0e773d35ce52d9c2,5040.0,315.0,2069.0
0e77a0b3b5f08b1f,6187.0,1085.0,1982.0
0e783f5a12caf398,45360.0,1802.0,3650.0
0e7b290fd60a000f,6336.0,426.0,1613.0
0e853b661d2c8665,5681.0,385.0,2621.0
0e85dff9a3a6685a,47039.0,306.0,942.0
0e8875a8fc517903,8810.0,2071.0,1118.0
0e8aa6c897117d9c,27559.0,400.0,908.0
0e8de84307b9a992,53709.0,3979.0,1472.0
0eb075f89102c520,17646.0,2509.0,4990.0
0eb593faa7dd4b9d,4575.0,408.0,1589.0
0ebe9706e7e39e60,4730.0,,
0ebff3ceb3277156,10987.0,1418.0,1181.0
0ecddf3821a6d87f,17228.0,365.0,2552.0
0ed025886b9c657b,47072.0,,1498.0
